Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio
2024-02-21,153523.3449714734,98693.28842279187,327.2095268550565
2024-02-22,155629.40570142903,98253.06715641478,274.45027029480025
2024-02-23,156128.0181060962,98508.43857191535,274.64197023249193
2024-02-26,155774.2229330316,98601.58426506828,275.048582678566
2024-02-27,156528.4636824795,98916.90808278784,278.3891911232194
2024-02-28,157234.18733871216,99461.49483966985,238.6690837871771
2024-02-29,157996.1059250214,99684.06781531168,229.84796676490902
2024-03-01,159404.79569417,99909.88052591113,224.3456794001128
2024-03-04,159658.02012640616,100137.48031599703,204.16420366187631
2024-03-05,158543.27415678266,100094.65744580988,208.88144589664955
2024-03-06,159870.90305252266,100595.87907174823,212.2963066308208
2024-03-07,160786.49765003487,100449.90417525898,230.11434163694668
2024-03-08,160336.7902113129,100612.48696454681,234.8513121089022
2024-03-11,160551.1817503041,100808.80817015674,228.51200162617204
2024-03-12,161311.81760990468,100624.39019956277,194.15348771409143
2024-03-13,161436.8506454391,100802.81107099992,202.97333782434603
2024-03-14,160512.62791008726,100360.13446381089,214.2468400592494
2024-03-15,160049.67916770568,100494.72819577354,196.2049303809365
2024-03-18,160772.40990943392,100575.74257408171,198.74317260345856
2024-03-19,161372.25977118165,100625.17526405734,185.27815565479057
2024-03-20,163037.7999850539,101082.03303012316,198.86304270158567
2024-03-21,163876.4904265664,101381.6084604929,210.30597755748224
2024-03-22,162970.45131749014,100963.67686266339,235.6100235130781
2024-03-25,163143.4093543854,101269.44921020269,227.00714491911958
2024-03-26,163013.82813331133,101347.59321536207,270.57787502279666
2024-03-27,164716.4071195089,101606.4530495688,300.2474060087375
2024-03-28,165200.8991937755,101921.87656313332,273.7295179565149
2024-04-01,164285.6554926483,101543.20003958492,335.17461408205196
2024-04-02,163017.18728176615,101482.86984901222,357.72830289908933
2024-04-03,163245.80911637156,101493.92433402271,375.9425978951184
2024-04-04,161012.4672672048,101589.26597150946,381.80391386674506
2024-04-05,162706.1198607633,101470.79871734044,356.5561126979622
2024-04-08,163017.68636939174,101602.20960910886,353.84949030587075
2024-04-09,163098.07176966328,101519.55284754855,360.3049197005469
2024-04-10,161132.63762906348,101463.05032815225,365.4281079632186
2024-04-11,161533.11985679832,100938.14129632823,321.4407670512758
2024-04-12,158714.6524249224,100637.41770474402,330.7946925978866
2024-04-15,157022.1206120008,100826.09490661179,316.4372752996991
2024-04-16,156429.85364778497,100629.29728212843,314.8903963478718
2024-04-17,155878.3306376386,100855.6663169937,308.6681064424987
2024-04-18,156100.5508776815,101200.29907133659,307.1916479160962
2024-04-19,156320.01476281564,102077.03374204296,266.62288404534763
2024-04-22,157595.47274165842,102125.19706748637,267.3942863807532
2024-04-23,159189.16483726088,102134.50245758714,270.0496928458897
2024-04-24,159173.54788465338,102163.53686074207,257.73189175778515
2024-04-25,159041.6127379928,102414.26799540108,277.28425067276993
2024-04-26,159537.49770689546,102128.15573541183,198.94436376832886
2024-04-29,160043.1993925517,102266.44567201819,163.40407814367924
2024-04-30,157929.4806364532,101960.32410424543,206.03978228189698
2024-05-01,157241.62225393087,101732.6011423363,208.59870733232074
2024-05-02,158358.66111423058,101824.90389318381,211.00056337637673
2024-05-03,159676.95824760885,101713.17668042752,241.1197860436393
2024-05-06,161081.4828246526,101809.21096777022,240.82576499268396
2024-05-07,161137.11869388004,101761.19809086224,234.30194324869032
2024-05-08,161219.55454177212,101805.97904773585,234.39182396193078
2024-05-09,162391.31728044545,102088.09544879654,247.49591517321264
2024-05-10,162856.5264161354,102272.6359751782,260.60880526782097
2024-05-13,162221.25869468745,101862.22556582751,263.68716896792625
2024-05-14,162835.0908324706,101842.04656287821,274.31385346549024
2024-05-15,164561.59942849193,101861.14338149937,265.37182718623865
2024-05-16,164346.8062070306,101902.72623249119,262.957387399393
2024-05-17,164793.84936752866,102048.06992287359,284.54876998621245
2024-05-20,164820.8250830542,101954.86660113036,295.2004012456337
2024-05-21,164740.94255593853,101672.10059232116,293.9035336883244
2024-05-22,164305.82998105665,101676.42366234158,293.58483506874467
2024-05-23,161960.44043633927,101071.06083125445,356.2993673002193
2024-05-24,162893.24933509054,100891.89351212297,355.75684265109385
2024-05-28,161894.32965073557,100192.47177200536,355.26538087345347
2024-05-29,160219.31620651644,99956.22237453195,352.872403637734
2024-05-30,160312.31329072907,100644.8232818539,296.3055561699492
2024-05-31,161697.66831657785,100593.5132601973,312.9106914066551
2024-06-03,161059.72890294986,100116.61063312682,302.4502398096879
2024-06-04,161144.80097524825,100060.07950104967,302.84015437595076
2024-06-05,162289.17759385836,99685.1730022861,281.41120520139333
2024-06-06,162173.2800063191,99615.71181274083,286.12147234105396
2024-06-07,161983.4172316789,99592.71818524788,238.221632655887
2024-06-10,162743.4450575685,99825.18434730748,235.48964800098358
2024-06-11,162204.67727618857,99317.40518900767,226.3017233416015
2024-06-12,163074.32663900286,99376.88065000468,177.42428534480126
2024-06-13,162645.8302977289,98940.59806545432,266.6041955809842
2024-06-14,162152.93888587135,98592.72655691483,242.1230823913529
2024-06-17,163744.0386176446,98854.53671821428,273.36239435063834
2024-06-18,164420.32496986372,99038.93003461591,271.4293111858464
2024-06-20,164951.6306301149,99565.6247407422,235.29016689880953
2024-06-21,164934.72359638836,99652.55115961703,223.1230182835136
2024-06-24,165397.40561678563,100103.42351673389,163.1814086738111
2024-06-25,165100.71451650863,99750.17230040637,138.23360790409353
2024-06-26,164374.42167685047,99249.89708504337,150.61839600943404
2024-06-27,164757.5874072861,99413.61361129346,131.9810685608744
2024-06-28,164821.05924071785,99614.93042349063,127.77436922980019
2024-07-01,164124.03109548546,99122.66391219059,105.51173663013907
2024-07-02,164843.66359959604,99565.2651056501,-3.636424668606361
2024-07-03,164689.81575167348,99521.44402339954,-33.41491653236426
2024-07-05,164878.40882050834,99612.84091985783,11.836074440199868
2024-07-08,165024.91487362923,99697.43748080457,10.252073774694917
2024-07-09,164884.39284014158,99588.3475329584,74.9578786067778
2024-07-10,166027.14851936142,99746.15782604113,161.788932153146
2024-07-11,166941.35562284925,100347.65491180401,18.454585152373802
2024-07-12,167995.70265323634,100901.05086458707,38.56509467971316
2024-07-15,168887.4034835326,101409.5875717433,29.666829222033474
2024-07-16,170612.9190979753,102365.53664589798,40.75644775906142
2024-07-17,169349.87059949953,102207.73649181369,128.69974476542146
2024-07-18,167578.7171407897,101603.6973543619,181.70572932759123
2024-07-19,166644.36028830198,101491.62333393957,206.9966894859931
2024-07-22,167492.2562664299,101359.4284410604,189.5125017749702
2024-07-23,167192.39189414715,101278.16255613322,192.6409904116781
2024-07-24,165008.91985445633,101450.82013252872,201.0993802872092
2024-07-25,164737.69472363754,101657.18549715022,218.66368991486675
2024-07-26,166719.37383413326,102037.24120254943,229.50645487980975
2024-07-29,166555.82960904206,101893.98398732411,222.80149173168763
2024-07-30,166751.77390387407,102354.67582964255,205.6429399228127
2024-07-31,167978.68852480935,102077.4007007316,191.22135710867835
2024-08-01,166087.96787560373,101819.12381057379,190.80997667048388
2024-08-02,162760.891244528,101110.24481279711,217.07488969524417
2024-08-05,158772.70746634153,100881.32896740707,237.2565395640743
2024-08-06,160497.31240840658,101240.25813669304,246.55051931218858
2024-08-07,159262.3696208776,101030.44618179635,261.4940950293603
2024-08-08,162516.85837562394,101098.22851653052,265.0955358781151
2024-08-09,162866.86412749157,100943.16909194783,258.70338123237934
2024-08-12,162172.89825418635,100468.88935598783,256.3899667389998
2024-08-13,163795.36965262235,100106.22840600279,253.2760352880492
2024-08-14,164502.474839747,100264.81462925667,265.3163963815591
2024-08-15,166805.39646882215,100155.51969920238,268.8199875433281
2024-08-16,167428.24764267862,100338.82114049506,259.6830547922871
2024-08-19,168569.3838878018,100172.74591838932,270.1878917452477
2024-08-20,167661.68518428327,99780.96918062375,275.33256340296
2024-08-21,168547.50893235323,100005.85006180652,268.35164974789404
2024-08-22,167805.6077935832,100156.21119085207,229.81735462528277
2024-08-23,169802.4712565187,100507.22907125922,241.63673970622065
2024-08-26,169752.7531590922,100653.98651184385,225.37603874183077
2024-08-27,169997.84800733603,100686.19444180546,250.85455348029322
2024-08-28,169483.5570087579,100851.36857627252,247.01709177562114
2024-08-29,170212.59295859447,101277.71556554108,255.19159740513027
2024-08-30,171563.91222079514,101306.83962194672,246.99539396309933
2024-09-03,168866.89197877844,101463.81740940844,259.8839325694685
2024-09-04,168651.39430882226,101508.3789286572,259.73324339613356
2024-09-05,167470.38330575553,101004.37720532554,258.4429297275977
2024-09-06,165133.32600585098,101053.65331332479,265.51616786155597
2024-09-09,167149.6161879191,101318.37866332773,265.2911130399739
2024-09-10,167519.30958216308,101171.5242389002,259.7836624927068
2024-09-11,168108.88449115292,100716.57971034336,239.87798275237844
2024-09-12,169392.7842933318,100808.2207923427,244.99309711366564
2024-09-13,170474.74354941587,101025.44016125148,248.88270244742068
2024-09-16,171627.76828845503,101587.29103533583,251.2727418570878
2024-09-17,171692.97930960407,101590.74274419915,261.44741448606493
2024-09-18,171276.13207888158,101599.94240853336,262.29216078466203
2024-09-19,173554.4492561037,101580.38909408369,243.3619951506936
2024-09-20,173783.11900600648,101833.0114682966,208.80363991489276
2024-09-23,174524.8646067908,102113.34019584188,187.5369916363173
2024-09-24,174496.24855996692,101914.81653966891,191.80359484773177
2024-09-25,173302.62905581074,101403.56782844024,253.7686481454123
2024-09-26,174446.69345512954,101736.90160302917,257.20117238278146
2024-09-27,174955.68095876378,102149.36909228627,242.15609666531822
2024-09-30,175266.13260201478,102010.86601118694,240.85606014933512
2024-10-01,174395.87810249758,102180.176114594,228.93978840880547
2024-10-02,174619.76250731575,102279.9304222568,225.77981012629382
2024-10-03,173924.28585823483,102013.32029486279,232.72216959298513
2024-10-04,175890.32333123352,102297.72420710632,290.3698410430255
2024-10-07,174258.97985952653,102236.30332405245,297.2307701757838
2024-10-08,175522.1895639752,102076.5145627629,287.9982939385799
2024-10-09,176852.04755097957,102213.58897883262,278.3624335076896
2024-10-10,176307.18663840895,102059.20885757824,277.19287719419174
2024-10-11,178029.7036132432,102466.05369663771,299.45453360462005
2024-10-14,179255.00569817107,102368.32628846227,296.69378098986317
2024-10-15,178321.686190299,102628.92849759801,309.75684024897055
2024-10-16,179577.1270461274,102900.32882516735,314.8204067977091
2024-10-17,179512.34540647932,102854.45788547289,307.9765528842909
2024-10-18,179800.82405531112,102645.74942495364,293.4710827987736
2024-10-21,178520.78471924787,102083.10045966606,307.90539954420194
2024-10-22,177933.92868661872,101806.50868630821,334.95274338022597
2024-10-23,177178.51311547618,102184.93393396291,269.6281674446831
2024-10-24,177110.4473986813,101958.88445918553,260.854071064596
2024-10-25,176629.5779544835,101707.91958584462,226.14463614926586
2024-10-28,177521.51219087368,101992.40312058071,224.79893286905124
2024-10-29,177613.9563869753,101915.6908099126,242.37449063328734
2024-10-30,177269.5363759503,101903.73469034459,185.78011511546404
2024-10-31,175770.98493843785,101905.67085138909,134.84810514362218
2024-11-01,176283.32281980582,102009.4716856131,139.99886180596027
2024-11-04,176003.2440837656,101948.04623268015,142.81321720984064
2024-11-05,177994.94044022445,102381.3195175613,182.05678839569495
2024-11-06,182900.68332918713,103086.01870719194,259.74949784823576
2024-11-07,182724.1182755397,102354.26202210129,245.61860723919585
2024-11-08,183639.0515812487,102519.51069661332,242.68747634779024
2024-11-11,185013.98033176677,103211.55854770758,241.17233796631433
2024-11-12,183964.13121577023,102880.88174453756,247.4125559383111
2024-11-13,183968.13391898383,102843.43164456439,246.9098343702002
2024-11-14,182875.05034100916,102902.41506238817,315.20601978721237
2024-11-15,181361.8628818036,103285.81032246524,292.79680251621176
2024-11-18,182877.67965777623,103751.10587859881,295.1285891933067
2024-11-19,183055.14094498215,103493.15581202679,295.9756936737531
2024-11-20,183403.97489777024,103666.43997686463,214.01754569620957
2024-11-21,185568.29423630176,104325.23617578726,320.0650340898455
2024-11-22,187313.91136703835,104953.98125088928,346.2330495720115
2024-11-25,188380.19365408877,105170.75111357814,340.2542743289753
2024-11-26,188874.58554727785,104929.39356498956,299.027582657239
2024-11-27,188353.64049641564,104946.43908892709,306.00570486212
2024-11-29,188724.631884299,104620.20044939657,258.44041203583873
2024-12-02,188232.37284480617,104160.68768547977,313.2664539652743
2024-12-03,187951.98134873976,103956.94414502992,315.95829889574264
2024-12-04,188564.23017804575,103709.31416410068,284.4607652151091
2024-12-05,187967.7693707531,103557.04391752336,322.10559102203234
2024-12-06,187912.59955463576,103366.32618179503,254.85615289292932
2024-12-09,185740.76142591803,102733.59347767013,327.31720958932556
2024-12-10,184828.96253419548,102535.41054797241,296.62999295860953
2024-12-11,185576.2983179676,102215.01980544325,285.91538058355087
2024-12-12,184690.28056626537,102200.22428747073,277.16181215045316
2024-12-13,184248.342888428,101974.45282580749,284.95019541275457
2024-12-16,184058.37044270753,101482.10955202037,272.2665734841759
2024-12-17,182743.68651308745,101135.12098134654,275.8671707732312
2024-12-18,177365.9370497208,100835.40809270332,271.14693819387077
2024-12-19,177010.50654718815,100660.89316625928,271.194288414984
2024-12-20,179414.70614730136,100867.38164364865,293.1082455662391
2024-12-23,179791.55416387293,100513.0538750717,285.08395449495
2024-12-24,181352.177479906,100335.78436707726,285.08327630161574
2024-12-26,181331.9829775927,100318.2631845707,287.84059661198614
2024-12-27,179883.45516817513,100497.18355865432,282.3185567401061
2024-12-30,177981.56255948063,100489.12432484751,279.8746320365054
2024-12-31,177933.44663944503,100804.5849350057,286.2350536310493
2025-01-02,177673.6785538849,100889.01886518051,285.8721097500168
2025-01-03,179581.298365198,100896.01571611411,260.3680061650533
2025-01-06,179504.22045682982,100377.24244849937,248.1216584242874
2025-01-07,178590.126798368,100646.68320852284,209.9705888027365
2025-01-08,179222.74028062035,100898.05260952626,218.69280730856644
2025-01-10,176566.6570851532,100600.87828513465,237.9885315744833
2025-01-13,177397.59605217256,100949.11435942118,246.39162140204417
2025-01-14,178849.37866329885,101658.98549173117,258.68985667062793
2025-01-15,181091.3253579637,101582.8182176203,224.443544478681
2025-01-16,182792.00281764517,102674.55708671173,219.146253009988
2025-01-17,184116.32560180768,102716.56121510715,211.03187277077913
2025-01-21,185898.22523481565,103061.58943564215,214.07848529668996
2025-01-22,185852.0014526941,102634.73149693751,213.50961843565287
2025-01-23,187079.57435576187,102917.32804434546,217.8072641012299
2025-01-24,186937.9253750257,103053.8119215914,220.73828485248384
2025-01-27,186022.49609702016,103239.52503448963,147.86327502722938
2025-01-28,186047.21588146148,102876.79811983785,131.38520044414804
2025-01-29,185586.7956464269,102840.5458610832,146.87077648076985
2025-01-30,187058.83949756683,103413.57439604001,136.7470748026948
2025-01-31,186223.228954578,103251.41330844731,169.56431525008634
2025-02-03,185405.94685864632,103180.25859259041,171.53057687436046
2025-02-04,185859.10190841387,103120.06527956518,140.220600971643
2025-02-05,186886.81645707611,103473.70874163906,161.16275353138985
2025-02-06,186569.21500545097,103138.23694044062,137.39169783669266
2025-02-07,185405.10096444597,102945.50577648167,148.24578718352595
2025-02-10,186117.69272951383,102941.35748853204,177.02249551081687
2025-02-11,186009.39663501584,102828.02652685987,210.9527553422688
2025-02-12,185475.83178803697,102764.63898885649,216.17449449502448
2025-02-13,186659.88836643653,102738.42369759356,193.66017700278854
2025-02-14,186653.7975229522,102738.19280880605,190.41188581018713
2025-02-18,187546.55033728812,103037.27135461796,196.71879549979553
2025-02-19,187804.36215146995,103017.20026495209,205.42487782967046
2025-02-20,186691.6947106226,102701.94725757733,211.84514500176522
2025-02-21,183344.00014491973,102382.8146277624,266.4527978095601
2025-02-24,183021.8303170879,102615.51218492434,273.03011442549774
2025-02-25,182747.4529373063,102913.76647465787,274.0657417474981
2025-02-26,182721.20440505535,102852.75836778483,275.0755596969695
2025-02-27,181175.49800477465,103248.01268949824,240.1006646251136
2025-02-28,183568.15379512063,103281.04452452951,256.63588339665364
2025-03-03,181524.4758444128,103559.41989234598,246.89975872609784
2025-03-04,178445.25750034628,102813.31474175576,256.54555022258666
2025-03-05,179952.6398271831,102771.67933040843,255.71914782622343
2025-03-06,177318.8891180133,102774.67267843572,257.3123920113437
2025-03-07,178392.22477353024,102938.0425646306,248.1539319559967
2025-03-10,174634.90174264347,102961.32696984206,250.47282377194804
2025-03-11,173260.1004468338,102834.57180003436,250.48096181647907
2025-03-12,173364.87258013786,102471.9271006291,242.93609437356636
2025-03-13,171078.9873426771,102231.72159293044,253.82397754607854
2025-03-14,174784.6886891137,102604.32199520018,272.4876215848076
2025-03-17,177020.16529547115,103175.23742928215,294.20893000762277
2025-03-18,175891.06101727075,103514.45700335348,282.06093929477703
2025-03-19,177935.31849525176,103685.98522827419,288.7955058627253
2025-03-20,177620.71282824414,103777.76525668982,289.90882089990583
2025-03-21,177151.85211469154,103472.52217155318,287.99329309206075
2025-03-24,179912.23119811862,103327.4707538816,298.08989479227523
2025-03-25,179781.2403536275,103016.75028414158,297.0748128726099
2025-03-26,178922.8515940404,103621.47238528912,281.4130091139136
2025-03-27,178234.32795644883,103461.31452700506,273.31265797498554
2025-03-28,175106.9615581576,103413.97107493106,268.20386984097814
2025-03-31,176255.1812652878,103531.05282738339,255.3977947381036
2025-04-01,176749.49779990973,103579.09953358218,261.8594950260518
2025-04-02,178153.627183684,103865.5081707917,259.02996834852365
2025-04-03,169750.41745461427,103662.60943764742,291.0476287807016
2025-04-04,158545.01019011808,103048.02578820613,322.9795017564596
2025-04-07,158098.6511005879,102949.21241062705,327.6626000742048
2025-04-08,155985.4181799101,103274.84576336539,332.55041980192294
2025-04-09,168383.93567056628,102178.5614501446,264.0997224290489
2025-04-10,163190.3886197319,102781.7040855091,261.64663337765626
2025-04-11,165787.84681878675,102870.42530281674,262.7345786071371
2025-04-14,167538.310678259,103113.17799683662,263.40037944262133
2025-04-15,167386.89930587684,103263.86172210042,263.68771790899325
2025-04-16,165105.8058074683,103774.87737836305,263.26774423953657
2025-04-17,165970.04345922126,104195.9478857656,260.83536451074013
2025-04-21,162164.2618246966,103688.33018432549,240.1251133611238
2025-04-22,166360.84659651917,104308.0953699165,242.063606075019
2025-04-23,168291.7208155294,104291.72370040022,239.32251322034674
2025-04-24,171225.22164639315,104349.61944655496,251.8518727598449
2025-04-25,171481.34929836963,103872.26920667246,262.41663140536224
2025-04-28,171912.64846296117,104100.318474923,262.39515445019333
2025-04-29,173017.08285335742,104221.84199668665,261.24831179066365
2025-04-30,173163.9568738995,104275.72050613913,261.93011084691386
2025-05-01,173327.0442580717,103706.49391127015,281.1359916231498
2025-05-02,175901.61525341027,103818.36007241963,288.86466278786344
2025-05-05,175319.3570781328,104000.99873741326,275.8536007227566
2025-05-06,174495.56482208282,104163.4255657383,234.5886807653162
2025-05-07,175013.67117064085,104141.6039475676,236.43222230180237
2025-05-08,176340.6794672655,104405.86905948128,226.61034686972656
2025-05-09,176082.20938517837,104356.90428207749,244.79225382105435
2025-05-12,180029.42112417094,104291.39117706013,215.97145918168698
2025-05-13,181067.27129608457,104412.51691146413,215.71721403039982
2025-05-14,180351.1925927145,103903.87950404147,220.79208803970852
2025-05-15,182055.8014074312,104521.44589236699,222.10057663631363
2025-05-16,184027.28459387724,105192.17935783003,216.3575843359527
2025-05-19,184334.56656597025,105288.1888721726,215.09877656791036
2025-05-20,183510.2031054652,105073.53581080688,224.69387328636034
2025-05-21,180316.08704340595,104682.96243781266,252.05027901120076
2025-05-22,179995.6759085038,104463.44219193546,251.06386086630116
2025-05-23,179387.50062397597,104676.63275507074,246.67823039598863
2025-05-27,182274.51353442395,104355.21903309041,285.05883987848074
2025-05-28,180824.8100835203,104093.66119185444,290.5249434284385
2025-05-29,181169.4863590055,103905.84984950743,289.45796716638563
2025-05-30,181698.5205993513,104314.75544885983,280.651417180204
2025-06-02,181961.72063290485,103969.98417404511,259.8465174349954
2025-06-03,182986.29894816063,104049.66724445272,262.6243267030776
2025-06-04,182386.7780123843,103732.56328468503,261.5054727066998
2025-06-05,181997.48006343137,103889.34153866993,232.19568233398587
2025-06-06,183748.74135902151,104062.76185437615,238.22639676435608
2025-06-09,183461.5568482605,103823.06731121609,252.08621672672854
2025-06-10,184041.39187810777,103658.61582694686,256.1270779734317
2025-06-11,183778.22222092503,103715.90265663309,213.07323107623537
2025-06-12,184501.67197096723,103830.70885275755,218.21860293312585
2025-06-13,182199.64719750095,103579.79314988024,275.43806937868794
2025-06-16,184017.52769173277,103656.50753190932,297.3035410216793
2025-06-17,182411.11487119665,103604.51678701887,294.8204047316904
2025-06-18,182700.82744615627,103784.0231331715,293.82902429067957
2025-06-20,182603.30271120396,103966.75727558568,300.1968797420718
2025-06-23,183900.4404628424,103747.94899930048,285.6605151472427
2025-06-24,186020.39525790449,103846.47005480339,293.5508954199338
2025-06-25,184894.71213494003,103160.87440410376,299.2917009347405
2025-06-26,186627.67859816476,103302.82077382978,311.75348574811346
2025-06-27,187357.3256192157,103184.45574412696,310.03259376422153
2025-06-30,188633.86516791853,103391.64535691513,306.8554135958234
2025-07-01,189303.81912520027,103790.71261642844,291.83830582948355
2025-07-02,189526.00369163472,103493.88665349073,271.7910305304591
2025-07-03,191093.3041411287,103575.23679441729,290.1570132057593
2025-07-07,189709.58011867804,103593.73284176688,304.3217969598841
2025-07-08,189665.1944168799,103628.48549437968,317.8602009522075
2025-07-09,190076.9422786659,103253.15197506109,294.2283126368604
2025-07-10,190638.67491390617,103299.31428480685,270.9174933349219
2025-07-11,189386.14764503797,102958.66635176986,282.7028539132393
2025-07-14,190173.85755493157,103201.80410025748,286.75395810156465
2025-07-15,187934.4167735222,102462.49296573937,326.0229534848198
2025-07-16,188723.15801392889,102505.62979629243,341.4612483179015
2025-07-17,190138.71710504213,102516.03086146971,366.0533537600584
2025-07-18,190287.7105132212,102686.23274966267,362.93651175757424
2025-07-21,190063.4012418397,102297.13054686275,416.1427664137721
2025-07-22,191378.74063770488,102985.73379833145,402.25898199505104
2025-07-23,192815.5953049441,102590.32291618473,405.51041708955347
2025-07-24,192457.42546667153,102354.02131018805,408.4772012778432
2025-07-25,193002.7536466228,102096.45459493353,383.6606683806604
2025-07-28,192039.68754923137,101621.22151404363,402.44662063662287
2025-07-29,191824.27702470485,101745.38642996445,268.29665555064344
2025-07-30,191362.34978662513,101617.08804132442,274.73984849726025
