Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio,Unhedged_Daily_TC,Unhedged_Cumulative_TC,Unhedged_Portfolio_Value_Net,Unhedged_Portfolio_Return_Net,Hedged_Equity_Daily_TC,Hedged_SPY_Daily_TC,Hedged_Daily_TC,Hedged_Cumulative_TC,Hedged_Portfolio_Value_Net,Hedged_Portfolio_Return_Net
2021-09-20,135170.08750331184,104152.21119907049,358.5156249982802,0.0,50.0,135120.08750331184,-0.016447436216773914,0.0,31.245663359721142,31.245663359721142,8796.028991061443,95356.18220800905,0.0015898780547405345
2021-09-21,135053.4652451406,104169.44964255668,357.6994734975771,0.0,50.0,135003.4652451406,-0.0008631008188799694,0.0,31.250834892767,31.250834892767,8827.27982595421,95342.16981660246,-0.00014694790712177497
2021-09-22,136492.17625108195,104200.01957737806,349.2067138354353,0.0,50.0,136442.17625108195,0.010656845017488425,0.0,31.260005873213416,31.260005873213416,8858.539831827424,95341.47974555063,-7.237836658791075e-06
2021-09-23,138197.93375839823,104181.370349664,343.1711383036777,0.0,50.0,138147.93375839823,0.012501687925127625,0.0,31.254411104899194,31.254411104899194,8889.794242932323,95291.57610673166,-0.0005234200156338797
2021-09-24,138415.8259199488,104167.41023595574,341.6013534145306,0.0,50.0,138365.8259199488,0.0015772379334435538,0.0,31.25022307078672,31.25022307078672,8921.04446600311,95246.36576995264,-0.00047444211362801525
2021-09-27,138308.5718054309,104394.92174725828,340.9155896672516,0.0,50.0,138258.5718054309,-0.0007751488765728176,0.0,31.31847652417748,31.31847652417748,8952.362942527287,95442.558804731,0.002059847986769725
2021-09-28,135952.05033239457,104671.56862593823,323.0353061783648,0.0,50.0,135902.05033239457,-0.017044306492277506,0.0,31.401470587781468,31.401470587781468,8983.764413115068,95687.80421282316,0.0025695602796433903
2021-09-29,136207.5852112282,104701.76596981737,312.61760394675855,0.0,50.0,136157.5852112282,0.0018802871495215978,0.0,31.41052979094521,31.41052979094521,9015.174942906013,95686.59102691135,-1.2678584504932644e-05
2021-09-30,134401.72738935184,104549.77066412152,319.1219326258855,0.0,50.0,134351.72738935184,-0.013262998305050955,0.0,31.36493119923645,31.36493119923645,9046.539874105249,95503.23079001627,-0.0019162584321089637
2021-10-01,136002.85538999128,104591.09932140376,320.18501686145896,0.0,50.0,135952.85538999128,0.011917435166273416,0.0,31.377329796421126,31.377329796421126,9077.91720390167,95513.18211750209,0.00010419885697587894
2021-10-04,134387.3099238608,104639.26737397496,316.4345368134166,0.0,50.0,134337.3099238608,-0.011883130085765137,0.0,31.391780212192486,31.391780212192486,9109.308984113863,95529.9583898611,0.00017564352885202084
2021-10-05,135902.88656784655,104771.47525312516,318.566206820508,0.0,50.0,135852.88656784655,0.011281874297205619,0.0,31.431442575937545,31.431442575937545,9140.7404266898,95630.73482643536,0.0010549197160014678
2021-10-06,136255.93940273396,104630.5267100295,313.55707249838014,0.0,50.0,136205.93940273396,0.0025987878786151164,0.0,31.38915801300885,31.38915801300885,9172.129584702809,95458.3971253267,-0.0018021162487296127
2021-10-07,137278.30784073976,104572.41156326258,307.6960236107994,0.0,50.0,137228.30784073976,0.007506048873411109,0.0,31.37172346897877,31.37172346897877,9203.501308171788,95368.91025509078,-0.0009374436710729572
2021-10-08,137007.529295525,104544.11274290172,307.9628740452477,0.0,50.0,136957.529295525,-0.001973197436268115,0.0,31.363233822870512,31.363233822870512,9234.864541994659,95309.24820090707,-0.0006255922818467763
2021-10-11,136380.49481072224,104765.78014572796,306.1390547278418,0.0,50.0,136330.49481072224,-0.004578313350336094,0.0,31.429734043718383,31.429734043718383,9266.294276038378,95499.48586968958,0.001996004295212739
2021-10-12,136325.96403152822,104970.63258718207,317.3036464545114,0.0,50.0,136275.96403152822,-0.0003999895934488906,0.0,31.49118977615462,31.49118977615462,9297.785465814532,95672.84712136754,0.001815310837531614
2021-10-13,136971.13921047398,105104.32885274832,319.21168517088404,0.0,50.0,136921.13921047398,0.004734328489479633,0.0,31.531298655824493,31.531298655824493,9329.316764470355,95775.01208827797,0.0010678574954587905
2021-10-14,139492.60237288036,105348.50337724511,317.9916448781627,0.0,50.0,139442.60237288036,0.018415441011854217,0.0,31.60455101317353,31.60455101317353,9360.921315483529,95987.58206176158,0.0022194721655339755
2021-10-15,140214.8777640543,105140.3755980556,311.5862984317432,0.0,50.0,140164.8777640543,0.00517973258446891,0.0,31.54211267941668,31.54211267941668,9392.463428162946,95747.91216989266,-0.00249688435442319
2021-10-18,140250.0732772531,104875.53645502756,309.49762785757935,0.0,50.0,140200.0732772531,0.0002511008018573069,0.0,31.462660936508264,31.462660936508264,9423.926089099454,95451.6103659281,-0.003094603289508835
2021-10-19,141550.03206108062,105093.4840090938,308.83095498129995,0.0,50.0,141500.03206108062,0.00927216907552375,0.0,31.528045202728137,31.528045202728137,9455.454134302181,95638.02987479161,0.001953026336054764
2021-10-20,142463.88140139423,105387.03107828509,309.7528304043076,0.0,50.0,142413.88140139423,0.006458297761509524,0.0,31.616109323485524,31.616109323485524,9487.070243625667,95899.96083465942,0.0027387741070232785
2021-10-21,142788.33282006314,105365.28901852456,316.21585556796146,0.0,50.0,142738.33282006314,0.0022782288880565105,0.0,31.609586705557366,31.609586705557366,9518.679830331224,95846.60918819334,-0.0005563260506233902
2021-10-22,143344.20221029365,105872.71268729908,297.1996840733256,0.0,50.0,143294.20221029365,0.003894324525502535,0.0,31.76181380618972,31.76181380618972,9550.441644137414,96322.27104316166,0.004962740560121137
2021-10-25,143527.84980773195,105499.40190412676,297.9087339699365,0.0,50.0,143477.84980773195,0.0012816121978806994,0.0,31.649820571238024,31.649820571238024,9582.091464708652,95917.31043941811,-0.0042042260772908735
2021-10-26,143609.65626036882,105469.45961931052,315.1298674029775,0.0,50.0,143559.65626036882,0.0005701678185621173,0.0,31.640837885793154,31.640837885793154,9613.732302594444,95855.72731671607,-0.0006420438857168698
2021-10-27,141670.03634485754,104620.0837035538,405.1881692762609,0.0,50.0,141620.03634485754,-0.013510898298568441,0.0,31.386025111066136,31.386025111066136,9645.11832770551,94974.96537584829,-0.009188412268342327
2021-10-28,142832.8896684559,104266.39454637827,394.8321366204681,0.0,50.0,142782.8896684559,0.008211079121366094,0.0,31.279918363913477,31.279918363913477,9676.398246069422,94589.99630030885,-0.004053374213046412
2021-10-29,142765.7909058174,103947.97605515763,417.5843896091439,0.0,50.0,142715.7909058174,-0.0004699355979858044,0.0,31.184392816547287,31.184392816547287,9707.58263888597,94240.39341627166,-0.003695981580623453
2021-11-01,143173.63378627127,104020.48223635352,412.0501570323657,0.0,50.0,143123.63378627127,0.00285772778096427,0.0,31.206144670906053,31.206144670906053,9738.788783556876,94281.69345279664,0.00043824134246284174
2021-11-02,144055.76169456425,104138.7494299483,408.8274170329347,0.0,50.0,144005.76169456425,0.006163397930563086,0.0,31.241624828984484,31.241624828984484,9770.030408385861,94368.71902156243,0.000923037819737127
2021-11-03,144636.92570546913,103820.32374969425,381.3561460714423,0.0,50.0,144586.92570546913,0.0040356997113595305,0.0,31.14609712490827,31.14609712490827,9801.17650551077,94019.14724418348,-0.003704318348319191
2021-11-04,144614.06323182493,103259.86330169764,363.3075939262257,0.0,50.0,144564.06323182493,-0.00015812269008863566,0.0,30.97795899050929,30.97795899050929,9832.15446450128,93427.70883719636,-0.006290616585269082
2021-11-05,145858.32590203587,103659.44043706752,448.0732702151666,0.0,50.0,145808.32590203587,0.00860699846417301,0.0,31.097832131120253,31.097832131120253,9863.2522966324,93796.18814043512,0.003944004491010844
2021-11-08,146284.45885585973,103842.58873951837,445.06701112234,0.0,50.0,146234.45885585973,0.002922555698980922,0.0,31.15277662185551,31.15277662185551,9894.405073254255,93948.18366626411,0.0016204872377267865
2021-11-09,146432.73598861703,104322.3184433414,360.5497850179498,0.0,50.0,146382.73598861703,0.0010139684853858189,0.0,31.296695533002417,31.296695533002417,9925.701768787258,94396.61667455414,0.004773195082546922
2021-11-10,145232.073069923,104132.31154196414,261.97256801340325,0.0,50.0,145182.073069923,-0.008202216679345287,0.0,31.23969346258924,31.23969346258924,9956.941462249846,94175.3700797143,-0.002343797930837166
2021-11-11,145372.25569482666,104205.63969230856,266.8788775258147,0.0,50.0,145322.25569482666,0.0009655642872390402,0.0,31.261691907692565,31.261691907692565,9988.203154157538,94217.43653815101,0.00044668216754661927
2021-11-12,146387.40286805312,104293.27673225712,268.9446184597421,0.0,50.0,146337.40286805312,0.006985490063946109,0.0,31.28798301967713,31.28798301967713,10019.491137177216,94273.7855950799,0.0005980746133553705
2021-11-15,146371.49233552514,104252.53850856116,271.9233576683193,0.0,50.0,146321.49233552514,-0.0001087249890742159,0.0,31.275761552568348,31.275761552568348,10050.766898729784,94201.77160983138,-0.0007638813355583807
2021-11-16,146507.10933945322,104035.5837622875,250.2555695299146,0.0,50.0,146457.10933945322,0.000926842678839801,0.0,31.210675128686248,31.210675128686248,10081.97757385847,93953.60618842902,-0.0026344029115527023
2021-11-17,145875.98689501898,103800.36701562032,276.9522642296527,0.0,50.0,145825.98689501898,-0.0043092646528442025,0.0,31.14011010468609,31.14011010468609,10113.117683963157,93687.24933165716,-0.002834982791801166
2021-11-18,145541.8769876898,103259.72782210996,280.7945272368217,0.0,50.0,145491.8769876898,-0.002291154782787297,0.0,30.977918346632983,30.977918346632983,10144.09560230979,93115.63221980017,-0.006101333062233927
2021-11-19,144397.53507129243,102599.38468087136,266.61686923961156,0.0,50.0,144347.53507129243,-0.007865332004027836,0.0,30.779815404261406,30.779815404261406,10174.87541771405,92424.5092631573,-0.0074222011940107135
2021-11-22,143753.09054717454,102376.94189471866,264.37575755548556,0.0,50.0,143703.09054717454,-0.004464534318508462,0.0,30.713082568415597,30.713082568415597,10205.588500282467,92171.3533944362,-0.002739055589684569
2021-11-23,144252.09047090888,102603.3238806594,308.8485225641072,0.0,50.0,144202.09047090888,0.0034724369659295817,0.0,30.780997164197817,30.780997164197817,10236.369497446665,92366.95438321274,0.002122145130488473
2021-11-24,144369.0043983631,102396.63027655944,343.252163624792,0.0,50.0,144319.0043983631,0.0008107644422659099,0.0,30.71898908296783,30.71898908296783,10267.088486529634,92129.5417900298,-0.002570319599344506
2021-11-26,140784.5573347272,102202.17021080444,332.64268266048435,0.0,50.0,140734.5573347272,-0.024836971946825215,0.0,30.66065106324133,30.66065106324133,10297.749137592875,91904.42107321156,-0.002443523678119619
2021-11-29,142062.8961289009,101893.1655253785,318.2506351356655,0.0,50.0,142012.8961289009,0.00908333261128802,0.0,30.567949657613546,30.567949657613546,10328.317087250489,91564.84843812801,-0.0036948454831464694
2021-11-30,138515.84932613824,101404.72961612264,332.54649101034266,0.0,50.0,138465.84932613824,-0.024976934485887226,0.0,30.42141888483679,30.42141888483679,10358.738506135325,91045.99110998731,-0.005666555856217004
2021-12-01,136621.36375677728,101183.4273473271,331.0541504508767,0.0,50.0,136571.36375677728,-0.01368196980396763,0.0,30.355028204198128,30.355028204198128,10389.093534339523,90794.33381298758,-0.00276406785111194
2021-12-02,139706.92405143782,101675.73052065722,372.7311627137405,0.0,50.0,139656.92405143782,0.022593025432151803,0.0,30.502719156197163,30.502719156197163,10419.59625349572,91256.1342671615,0.005086225481042872
2021-12-03,138569.37027422257,101879.83938736156,376.03524036672746,0.0,50.0,138519.37027422257,-0.00814534463609029,0.0,30.563951816208466,30.563951816208466,10450.160205311928,91429.67918204963,0.0019017342371754342
2021-12-06,140409.8017537574,101821.8807731033,377.54735591345013,0.0,50.0,140359.8017537574,0.01328645572017395,0.0,30.546564231930986,30.546564231930986,10480.706769543858,91341.17400355944,-0.0009680136612310042
2021-12-07,143031.6170446521,101374.61448898767,359.2647950211409,0.0,50.0,142981.6170446521,0.018679246181141806,0.0,30.4123843466963,30.4123843466963,10511.119153890555,90863.49533509712,-0.005229609468821894
2021-12-08,143356.2778065262,101305.7270881269,358.7265536694307,0.0,50.0,143306.2778065262,0.002270646874644733,0.0,30.391718126438068,30.391718126438068,10541.510872016994,90764.21621610991,-0.0010926183130097744
2021-12-09,142114.1602307358,101191.55220495362,358.86912510966374,0.0,50.0,142064.1602307358,-0.008667572661871348,0.0,30.357465661486085,30.357465661486085,10571.86833767848,90619.68386727515,-0.0015923935099118047
2021-12-10,142818.5329999307,100635.5924266236,355.2833584529456,0.0,50.0,142768.5329999307,0.004958131368607566,0.0,30.190677727987076,30.190677727987076,10602.059015406467,90033.53341121713,-0.006468246533683719
2021-12-13,141686.8144217586,100831.54115023871,356.95768351232545,0.0,50.0,141636.8144217586,-0.007926946886626873,0.0,30.249462345071613,30.249462345071613,10632.308477751538,90199.23267248718,0.0018404171756010168
2021-12-14,140883.96697307884,100989.56194278148,337.2024988114094,0.0,50.0,140833.96697307884,-0.00566835290639256,0.0,30.296868582834442,30.296868582834442,10662.605346334372,90326.95659644711,0.001416020072185109
2021-12-15,142750.5135125972,100753.74949167008,319.1271648371469,0.0,50.0,142700.5135125972,0.013253525265500388,0.0,30.226124847501023,30.226124847501023,10692.831471181873,90060.91802048821,-0.002945284397740444
2021-12-16,142384.8312663205,101259.71795398786,276.89457730430104,0.0,50.0,142334.8312663205,-0.002562585356389646,0.0,30.377915386196353,30.377915386196353,10723.209386568069,90536.50856741979,0.005280765035321711
2021-12-17,141437.6057293995,101479.97306003304,268.1554447543602,0.0,50.0,141387.6057293995,-0.006654910316004514,0.0,30.443991918009907,30.443991918009907,10753.653378486079,90726.31968154696,0.00209651462300231
2021-12-20,139869.66413819708,101244.654757067,266.41564176821953,0.0,50.0,139819.66413819708,-0.011089667889300658,0.0,30.373396427120095,30.373396427120095,10784.026774913198,90460.62798215379,-0.002928496386999435
2021-12-21,142612.1865802697,101656.20393228251,283.328546109182,0.0,50.0,142562.1865802697,0.019614711986161826,0.0,30.496861179684753,30.496861179684753,10814.523636092883,90841.68029618963,0.004212355391906231
2021-12-22,143805.03401034258,101622.3081247126,281.150900899858,0.0,50.0,143755.03401034258,0.00836720773359656,0.0,30.486692437413776,30.486692437413776,10845.010328530298,90777.2977961823,-0.0007087330374934142
2021-12-23,144879.0831116588,101840.1893731627,276.9379475203923,0.0,50.0,144829.0831116588,0.007471384280281601,0.0,30.55205681194881,30.55205681194881,10875.562385342246,90964.62698782046,0.002063612777489343
2021-12-27,146666.04372645885,101838.0375154833,282.01380393822876,0.0,50.0,146616.04372645885,0.012338410051400794,0.0,30.55141125464499,30.55141125464499,10906.11379659689,90931.9237188864,-0.0003595163308748317
2021-12-28,146367.23100113758,101702.71339861672,279.7881267227518,0.0,50.0,146317.23100113758,-0.0020380629413160323,0.0,30.510814019585013,30.510814019585013,10936.624610616474,90766.08878800024,-0.0018237261910222236
2021-12-29,146509.41937700636,101689.3297662246,278.1653454255283,0.0,50.0,146459.41937700636,0.0009717814839433903,0.0,30.50679892986738,30.50679892986738,10967.131409546342,90722.19835667826,-0.0004835553884501298
2021-12-30,146164.89329782972,101699.14341309038,285.7532575768947,0.0,50.0,146114.89329782972,-0.002352365458241912,0.0,30.50974302392711,30.50974302392711,10997.64115257027,90701.50226052011,-0.00022812604338340314
2021-12-31,145996.63108266416,101823.06950767692,303.8012092253908,0.0,50.0,145946.63108266416,-0.0011515747051369374,0.0,30.546920852303074,30.546920852303074,11028.188073422572,90794.88143425435,0.0010295217985036853
2022-01-03,146018.2036548726,101256.90470326688,316.74066976752226,0.0,50.0,145968.2036548726,0.00014781137494179752,0.0,30.37707141098006,30.37707141098006,11058.565144833552,90198.33955843332,-0.006570214822660403
2022-01-04,146624.49815524372,101708.83419398904,299.5568222164414,0.0,50.0,146574.49815524372,0.004153606643023666,0.0,30.512650258196707,30.512650258196707,11089.077795091749,90619.75639889728,0.004672113062468952
2022-01-05,143940.96230012598,101571.51413302807,285.17965147405647,0.0,50.0,143890.96230012598,-0.01830834073383958,0.0,30.471454239908418,30.471454239908418,11119.549249331658,90451.96488369642,-0.0018515997158750075
2022-01-06,144182.63989266468,101826.44753149957,286.4737839080398,0.0,50.0,144132.63989266468,0.0016795884096918456,0.0,30.547934259449868,30.547934259449868,11150.097183591108,90676.35034790846,0.0024807140950509066
2022-01-07,143997.9600766851,102040.16019899816,277.61993068843407,0.0,50.0,143947.9600766851,-0.0012813184863409433,0.0,30.612048059699443,30.612048059699443,11180.709231650808,90859.45096734735,0.00201927645672062
2022-01-10,143607.43148728934,101871.07661043052,274.90261838005324,0.0,50.0,143557.43148728934,-0.002712984534047558,0.0,30.561322983129156,30.561322983129156,11211.270554633937,90659.80605579658,-0.002197293835976555
2022-01-11,145365.53036466276,102240.74065639803,307.6131924471621,0.0,50.0,145315.53036466276,0.01224665877035469,0.0,30.672222196919407,30.672222196919407,11241.942776830856,90998.79787956718,0.0037391633461245632
2022-01-12,145614.24514760636,102156.36244398518,304.843500107601,0.0,50.0,145564.24514760636,0.0017115499101814091,0.0,30.646908733195552,30.646908733195552,11272.589685564051,90883.77275842114,-0.0012640290182543978
2022-01-13,144125.06075491608,102381.65965011789,294.2612237144356,0.0,50.0,144075.06075491608,-0.01023042706112487,0.0,30.714497895035365,30.714497895035365,11303.304183459086,91078.3554666588,0.0021410060600683956
2022-01-14,143852.96277149738,102151.07619277552,289.7302303922971,0.0,50.0,143802.96277149738,-0.001888584894519374,0.0,30.645322857832653,30.645322857832653,11333.949506316918,90817.1266864586,-0.0028681762956932477
2022-01-18,141287.69190399838,102148.48218180794,327.1279464083345,0.0,50.0,141237.69190399838,-0.017838790092073453,0.0,30.64454465454238,30.64454465454238,11364.59405097146,90783.88813083648,-0.00036599435409223613
2022-01-19,139892.8989241637,102188.8005671856,321.84532840324823,0.0,50.0,139842.8989241637,-0.009875501086372585,0.0,30.656640170155676,30.656640170155676,11395.250691141615,90793.54987604398,0.00010642577010555598
2022-01-20,138806.58723008583,102483.10881572252,314.1228254694739,0.0,50.0,138756.58723008583,-0.00776808620555669,0.0,30.74493264471675,30.74493264471675,11425.995623786332,91057.11319193618,0.0029028859016089203
2022-01-21,136419.91516204458,102606.7394377145,306.8906404572954,0.0,50.0,136369.91516204458,-0.017200423530766784,0.0,30.782021831314346,30.782021831314346,11456.777645617645,91149.96179209684,0.0010196743220374227
2022-01-24,136865.34361166693,102541.5015850094,300.4541864175719,0.0,50.0,136815.34361166693,0.0032663249008628714,0.0,30.76245047550282,30.76245047550282,11487.540096093147,91053.96148891626,-0.001053212763813871
2022-01-25,135535.71007179478,102699.90599131082,302.4156292392971,0.0,50.0,135485.71007179478,-0.009718453389600423,0.0,30.809971797393242,30.809971797393242,11518.35006789054,91181.55592342028,0.0014013056918951161
2022-01-26,134941.20845620264,102459.61338306326,266.9841686428084,0.0,50.0,134891.20845620264,-0.004387928551853215,0.0,30.737884014918976,30.737884014918976,11549.08795190546,90910.5254311578,-0.0029724267097406276
2022-01-27,134454.62743897844,102503.44765892008,267.71612989555837,0.0,50.0,134404.62743897844,-0.0036072107500036976,0.0,30.75103429767602,30.75103429767602,11579.838986203136,90923.60867271695,0.00014391338623442884
2022-01-28,137262.61362557847,102468.91732817292,278.95917912407845,0.0,50.0,137212.61362557847,0.020892035044514312,0.0,30.74067519845187,30.74067519845187,11610.579661401589,90858.33766677133,-0.0007178664254359202
2022-01-31,139871.48373309398,102750.04523235968,295.06656381916645,0.0,50.0,139821.48373309398,0.01901334023586565,0.0,30.825013569707902,30.825013569707902,11641.404674971296,91108.64055738838,0.002754869801107951
2022-02-01,140859.49248886676,102859.34729946611,290.2654874764961,0.0,50.0,140809.49248886676,0.007066215644362606,0.0,30.857804189839833,30.857804189839833,11672.262479161136,91187.08482030498,0.0008609969640276383
2022-02-02,141861.45484069615,102719.54231051,284.36657582307106,0.0,50.0,141811.45484069615,0.007115730155114575,0.0,30.815862693152997,30.815862693152997,11703.078341854289,91016.46396865572,-0.001871107646280068
2022-02-03,139705.76727654942,103155.36220809034,271.9318736517725,0.0,50.0,139655.76727654942,-0.015201082074563943,0.0,30.9466086624271,30.9466086624271,11734.024950516716,91421.33725757363,0.00444835221303852
2022-02-04,140457.0168010647,103318.14747644975,265.85914369896375,0.0,50.0,140407.0168010647,0.005379294669783485,0.0,30.995444242934923,30.995444242934923,11765.020394759651,91553.12708169011,0.0014415652633166243
2022-02-07,140690.04791411094,103754.97103565442,264.6724867779429,0.0,50.0,140640.04791411094,0.0016596828161117294,0.0,31.126491310696323,31.126491310696323,11796.146886070348,91958.82414958408,0.004431274832720655
2022-02-08,141828.70917534587,103922.5186552626,260.31474046125163,0.0,50.0,141778.70917534587,0.00809628038473309,0.0,31.176755596578776,31.176755596578776,11827.323641666926,92095.19501359567,0.001482955717112766
2022-02-09,144257.60615391316,104500.77025469716,261.79055857791025,0.0,50.0,144207.60615391316,0.01713160595617591,0.0,31.350231076409145,31.350231076409145,11858.673872743335,92642.09638195382,0.00593843542301431
2022-02-10,141934.63022127154,104369.40646000384,274.3834839151274,0.0,50.0,141884.63022127154,-0.016108553457036878,0.0,31.310821938001148,31.310821938001148,11889.984694681336,92479.4217653225,-0.0017559470584583847
2022-02-11,139086.6048231017,104131.18731331838,299.34572553168056,0.0,50.0,139036.6048231017,-0.02007282532102528,0.0,31.239356193995512,31.239356193995512,11921.224050875331,92209.96326244305,-0.0029137131021779172
2022-02-14,138192.19475084098,103764.7751012758,294.7023040518582,0.0,50.0,138142.19475084098,-0.006432910767626088,0.0,31.129432530382736,31.129432530382736,11952.353483405714,91812.42161787007,-0.004311265621498195
2022-02-15,140345.782556381,103888.09775252064,295.1962048429574,0.0,50.0,140295.782556381,0.015589645216107284,0.0,31.16642932575619,31.16642932575619,11983.51991273147,91904.57783978917,0.001003744594632927
2022-02-16,140567.33297257964,103946.2590622719,300.69662806355547,0.0,50.0,140517.33297257964,0.0015791666161426576,0.0,31.18387771868157,31.18387771868157,12014.703790450152,91931.55527182175,0.00029353741311566317
2022-02-17,137597.74126338342,103979.29693488326,332.1991421298528,0.0,50.0,137547.74126338342,-0.02113327691592115,0.0,31.193789080464974,31.193789080464974,12045.897579530618,91933.39935535264,2.0059309618236654e-05
2022-02-18,136811.19108721404,104060.58003943074,332.3512534333662,0.0,50.0,136761.19108721404,-0.005718379443710786,0.0,31.21817401182922,31.21817401182922,12077.115753542446,91983.4642858883,0.000544578258682149
2022-02-22,135527.96282625748,104200.00562376974,331.25730482164425,0.0,50.0,135477.96282625748,-0.00938298541242033,0.0,31.26000168713092,31.26000168713092,12108.375755229577,92091.62986854017,0.0011759242108526635
2022-02-23,132855.49812022402,104026.23208792214,336.79594715095277,0.0,50.0,132805.49812022402,-0.01972619494921657,0.0,31.207869626376638,31.207869626376638,12139.583624855954,91886.64846306619,-0.0022258418682196135
2022-02-24,134433.6115520459,103779.44035381028,312.42852652817146,0.0,50.0,134383.6115520459,0.011882892306109838,0.0,31.133832106143082,31.133832106143082,12170.717456962097,91608.72289684818,-0.00302465669242169
2022-02-25,137871.04392547513,104100.29092589908,337.27423730722387,0.0,50.0,137821.04392547513,0.025579252810138398,0.0,31.230087277769723,31.230087277769723,12201.947544239867,91898.34338165922,0.0031614946224842733
2022-02-28,137426.61934028662,104036.86460281147,338.03373470386197,0.0,50.0,137376.61934028662,-0.003224649679977931,0.0,31.21105938084344,31.21105938084344,12233.15860362071,91803.70599919076,-0.0010298050975241502
2022-03-01,134894.15307984757,103761.53053515256,341.6980569315453,0.0,50.0,134844.15307984757,-0.018434477952656847,0.0,31.128459160545766,31.128459160545766,12264.287062781255,91497.24347237131,-0.0033382369860117667
2022-03-02,137702.85739007348,103895.15673233854,350.9911902143959,0.0,50.0,137652.85739007348,0.0208292628643878,0.0,31.16854701970156,31.16854701970156,12295.455609800956,91599.70112253758,0.0011197894742829284
2022-03-03,136914.2407135542,103849.45966295945,350.77161304353797,0.0,50.0,136864.2407135542,-0.005729025110496111,0.0,31.15483789888783,31.15483789888783,12326.610447699844,91522.8492152596,-0.0008389973584648214
2022-03-04,135796.5215681965,103910.71647590362,355.85691807901827,0.0,50.0,135746.5215681965,-0.008166626574847902,0.0,31.173214942771086,31.173214942771086,12357.783662642616,91552.93281326101,0.00032870040934418476
2022-03-07,131343.41599113794,103837.76967560072,358.3222406525807,0.0,50.0,131293.41599113794,-0.03280456490239725,0.0,31.151330902680215,31.151330902680215,12388.934993545296,91448.83468205543,-0.0011370267233045128
2022-03-08,130424.0143714313,103971.9433005921,360.2175971033121,0.0,50.0,130374.0143714313,-0.007002648326011274,0.0,31.19158299017763,31.19158299017763,12420.126576535473,91551.81672405663,0.0011261165039362364
2022-03-09,133958.7187945955,103783.31872942088,355.3154979377926,0.0,50.0,133908.7187945955,0.02711203179717958,0.0,31.13499561882626,31.13499561882626,12451.261572154299,91332.05715726658,-0.0024003845543820734
2022-03-10,133754.30636611293,104137.6491877312,361.5096142940195,0.0,50.0,133704.30636611293,-0.001526505744529838,0.0,31.241294756319355,31.241294756319355,12482.502866910618,91655.14632082058,0.003537522022499351
2022-03-11,132314.9916148499,104433.5251715084,354.18741300442514,0.0,50.0,132264.9916148499,-0.010764909451172588,0.0,31.33005755145252,31.33005755145252,12513.83292446207,91919.69224704633,0.002886318301208668
2022-03-14,131737.8717125854,104792.06895865856,354.18751429048723,0.0,50.0,131687.8717125854,-0.004363360971171071,0.0,31.437620687597565,31.437620687597565,12545.270545149668,92246.79841350889,0.0035586081552951843
2022-03-15,134135.90544865647,104387.72259843796,331.91687142196633,0.0,50.0,134085.90544865647,0.018209981715741508,0.0,31.316316779531387,31.316316779531387,12576.5868619292,91811.13573650876,-0.004722794552144971
2022-03-16,137245.57347750684,104504.80800703826,329.4860140843211,0.0,50.0,137195.57347750684,0.023191610023777676,0.0,31.351442402111473,31.351442402111473,12607.938304331312,91896.86970270694,0.0009338079254812559
2022-03-17,139215.58916669586,104698.47959210628,331.5008589242037,0.0,50.0,139165.58916669586,0.014359178210017198,0.0,31.40954387763188,31.40954387763188,12639.347848208943,92059.13174389733,0.001765697152855461
2022-03-18,140593.696145197,104595.57702652956,329.2826188221796,0.0,50.0,140543.696145197,0.009902641786328381,0.0,31.378673107958864,31.378673107958864,12670.726521316901,91924.85050521266,-0.0014586411596650972
2022-03-21,140396.6929169913,104477.33320004804,306.2682397311558,0.0,50.0,140346.6929169913,-0.0014017222658081474,0.0,31.34319996001441,31.34319996001441,12702.069721276916,91775.26347877113,-0.001627275166828257
2022-03-22,141916.50895956106,104491.62542237004,302.13583693902893,0.0,50.0,141866.50895956106,0.010829012148285244,0.0,31.347487626711008,31.347487626711008,12733.417208903627,91758.20821346641,-0.00018583727965726382
2022-03-23,140080.60824682683,104373.59956947251,303.235534456009,0.0,50.0,140030.60824682683,-0.012941043846067646,0.0,31.31207987084175,31.31207987084175,12764.72928877447,91608.87028069804,-0.0016275157904233062
2022-03-24,142124.27983792574,104434.12992704433,307.2369544514907,0.0,50.0,142074.27983792574,0.014594463429713933,0.0,31.330238978113297,31.330238978113297,12796.059527752583,91638.07039929174,0.0003187477206543221
2022-03-25,142981.99429547443,104586.70150778133,309.9877238367833,0.0,50.0,142931.99429547443,0.0060370846751933716,0.0,31.376010452334395,31.376010452334395,12827.435538204916,91759.26596957642,0.0013225460745365236
2022-03-28,143722.8984678317,104403.29377713402,322.0994290903537,0.0,50.0,143672.8984678317,0.005183613200174353,0.0,31.320988133140204,31.320988133140204,12858.756526338057,91544.53725079597,-0.002340131173800386
2022-03-29,145373.1379365497,104281.85624553426,337.3704118838289,0.0,50.0,145323.1379365497,0.011486087399339873,0.0,31.284556873660275,31.284556873660275,12890.041083211718,91391.81516232254,-0.0016682818337376837
2022-03-30,144668.7180163473,104402.97480564196,321.5218612173884,0.0,50.0,144618.7180163473,-0.004847266100942327,0.0,31.320892441692585,31.320892441692585,12921.36197565341,91481.61282998856,0.0009825569992949479
